Location Code,Location Name,Location Display Name,Location Type,Parent Location Code,Active Status,Test Location,Timezone,Address Line 1,Address Line 2,City,State,Zip Code,Country,Phone Number,Phone Ext.,Email,Latitude,Longitude,Location Color,Auto-Wrap Time,Show Signed in Users,Enable Wait Smarter,Allow remote check-in,Cutoff Before Closing,Check In Lead Time,Use Appointments,Future Availability Window,Appointment Cutoff Window,Summary Email Notification Time,Reminder Email Notification Time,Reminder text message notification time,Lead time for appointment booking,Concurrency Mode,Max. no of Appointments,Float Priority Mode,Change Appointemnt Status,Appointment status to change,Allow request staff,Show in widget,Use Events
"66304ac8-c161-4e74-a307-fbccf07c8509","0o7jj-Athens-Clarke County-town","0o7jj-Athens-Clarke County-town","Branch","Default","0","Default","Bahia Standard Time","071 Moen Cape","Suite 051","West Corinechester","Oregon","75318","Northern Mariana Islands","894-923-5524","4","Alyce.Stark82@yahoo.com","32.0941","11.0712","RGB(197,1,56)","11:35:05","0","1","1","11:35:05","11:35:05","0","28","38","11:35:05","0","0","2","null","64","1","1","Completed","0","1","1"
"f06e0ebf-d4d1-4533-a1b6-eb77273d8bcc","a30ka-Newark-shire","a30ka-Newark-shire","Area","Default","1","Default","Tonga Standard Time","98205 Lisa Land","Apt. 777","Gerholdfurt","New Jersey","43942-9418","Australia","638-900-8613","0","Isabell_Lueilwitz33@hotmail.com","-89.8878","-138.9581","RGB(25,168,31)","11:35:05","0","1","1","11:35:05","11:35:05","1","88","30","11:35:05","0","1","0","null","18","1","0","Assigned","1","1","1"
"29f4d765-95a6-42c2-a6b4-fa04aecfc9d4","srqii-Utica-chester","srqii-Utica-chester","Area","Default","1","Default","US Mountain Standard Time","349 Jaleel Extensions","Suite 027","Bristol","Indiana","71139","Botswana","314-197-4309","0","Ramon90@hotmail.com","-24.7295","-72.2717","RGB(197,40,163)","11:35:05","0","0","1","11:35:05","11:35:05","1","50","10","11:35:05","2","2","1","null","30","1","0","Added","0","1","1"
"99d305e6-b44c-4588-b8aa-eb78ec54ac2e","g3mql-Waltham-stad","g3mql-Waltham-stad","Organization","Default","0","Default","W. Australia Standard Time","51680 Federico Summit","Suite 167","North Elnamouth","Maryland","55963","Saudi Arabia","842-803-7002","3","Kaci19@gmail.com","75.8704","-30.6383","RGB(57,94,202)","11:35:05","1","0","0","11:35:05","11:35:05","1","71","21","11:35:05","0","2","0","null","61","2","1","Cancelled","1","0","1"
"23f1d330-6c9a-4719-a7f4-fce0dbbd968c","6ak3k-Westland-mouth","6ak3k-Westland-mouth","Branch","Default","0","Default","Middle East Standard Time","7136 Lebsack Canyon","Suite 802","North Adrain","Kentucky","87319","Maldives","460-075-4814","4","Melvin_Prosacco@hotmail.com","58.006","98.0895","RGB(171,117,210)","11:35:05","1","1","0","11:35:05","11:35:05","1","38","12","11:35:05","1","0","2","null","71","3","1","Assigned","1","1","1"
"8f6fdbae-4cb1-415d-8995-da7070cd2102","vitcp-Rocklin-mouth","vitcp-Rocklin-mouth","Region","Default","1","Default","Cape Verde Standard Time","86245 Hilll Drives","Suite 217","Berniceberg","New Hampshire","60540-0322","British Indian Ocean Territory (Chagos Archipelago","508-611-7937","3","Branson.Sporer16@hotmail.com","-2.8578","-100.5111","RGB(138,21,237)","11:35:05","1","1","0","11:35:05","11:35:05","0","45","61","11:35:05","0","1","2","null","31","2","0","Completed","1","1","0"
"37b65817-6a82-4a23-9975-9e933f547842","uz0ng-Lee's Summit-furt","uz0ng-Lee's Summit-furt","Branch","Default","0","Default","Ulaanbaatar Standard Time","71593 Cronin Landing","Apt. 869","East Nedra","Illinois","33286-3473","Martinique","763-091-6504","1","Agnes.Schmeler@yahoo.com","-43.9201","-144.622","RGB(184,160,204)","11:35:05","1","0","0","11:35:05","11:35:05","0","73","14","11:35:05","2","1","0","null","83","3","1","Assigned","0","0","0"
"e2c5422c-d67e-4e7c-805d-fec96b772a62","o44mz-Concord-town","o44mz-Concord-town","Region","Default","1","Default","Pacific Standard Time","27897 Schmidt Valleys","Suite 081","North Elyssaland","Arkansas","94446-2091","Germany","286-784-4334","3","Mercedes.Konopelski60@gmail.com","-71.6267","-40.7428","RGB(33,251,52)","11:35:05","1","1","1","11:35:05","11:35:05","1","46","9","11:35:05","1","0","1","null","71","3","1","Completed","0","0","0"
"555566ce-a061-4fe2-8eab-47cc31a6f240","k08d6-Kissimmee-ton","k08d6-Kissimmee-ton","Branch","Default","1","Default","Central Brazilian Standard Time","8433 Dare Drive","Suite 152","Lesliemouth","South Carolina","84068","Falkland Islands (Malvinas)","289-113-8629","1","Silas_Abbott@gmail.com","65.9812","-145.0918","RGB(240,166,5)","11:35:05","1","1","1","11:35:05","11:35:05","0","2","25","11:35:05","0","0","0","null","22","3","0","Assigned","1","0","0"
"78167e21-9715-4a23-a096-bc0d01c48c45","4g2cy-Lakewood-mouth","4g2cy-Lakewood-mouth","Region","Default","0","Default","Afghanistan Standard Time","167 Rosetta Field","Suite 652","South Carmeloberg","Nebraska","25987-3678","Martinique","907-079-2613","0","Kristina.Mayer89@yahoo.com","63.5869","-95.8916","RGB(170,246,1)","11:35:05","1","1","0","11:35:05","11:35:05","0","91","70","11:35:05","1","1","0","null","66","2","1","Assigned","1","0","0"
"e9ea96f7-da30-4cd0-94a9-5d022580bf88","5func-Lake Havasu City-mouth","5func-Lake Havasu City-mouth","Holding Company","Default","1","Default","Tasmania Standard Time","850 Reba Brook","Apt. 921","Starkborough","Virginia","68795","Ukraine","312-359-4601","3","Timothy_Emmerich70@hotmail.com","-4.3063","-106.5596","RGB(163,214,61)","11:35:05","1","0","1","11:35:05","11:35:05","0","79","12","11:35:05","2","0","1","null","94","2","0","Assigned","0","0","1"
"e976fcf9-2bb2-40fa-84e7-d7ccc61baa5f","hg5c1-Dayton-berg","hg5c1-Dayton-berg","Department","Default","0","Default","Central Standard Time","9253 Rhoda Rapid","Apt. 119","Mission Viejo","South Dakota","57742-5777","Czech Republic","069-881-3928","4","Lea17@hotmail.com","-40.5806","-104.3976","RGB(246,152,40)","11:35:05","1","1","0","11:35:05","11:35:05","0","19","28","11:35:05","1","2","0","null","11","2","0","No Show","1","1","1"
"23b1edd9-4d27-452a-878a-e44e4db801bf","6nvpd-Spring Valley-land","6nvpd-Spring Valley-land","Branch","Default","0","Default","Singapore Standard Time","37300 Kenyatta Brooks","Suite 713","Bobbiemouth","Minnesota","09256-2667","American Samoa","864-447-8524","2","Billy.Torphy@hotmail.com","-40.296","-16.6215","RGB(4,26,194)","11:35:05","0","1","0","11:35:05","11:35:05","1","6","29","11:35:05","1","0","2","null","54","2","0","Added","0","1","0"
"5a5dd2b1-1a5f-4cd8-bfe8-601d319a99c9","0f8gc-Medford-bury","0f8gc-Medford-bury","Organization","Default","1","Default","AUS Central Standard Time","697 Reinger Coves","Suite 216","Port Bianka","Hawaii","63531","Albania","339-084-6925","3","Celine_Gleichner@hotmail.com","-37.5253","-151.6578","RGB(203,243,36)","11:35:05","0","1","1","11:35:05","11:35:05","1","3","1","11:35:05","0","0","0","null","18","3","1","Completed","0","0","1"
"dbd76e75-2c1c-4a6f-9481-2786e36d12e6","abtzc-Arlington Heights-ville","abtzc-Arlington Heights-ville","Organization","Default","1","Default","Arabian Standard Time","46580 Freeda Station","Apt. 364","Lakewood","West Virginia","15649-8354","Nigeria","708-397-9274","2","Lisette.Nikolaus@hotmail.com","23.5094","110.708","RGB(116,151,5)","11:35:05","1","1","1","11:35:05","11:35:05","1","47","19","11:35:05","2","1","2","null","69","2","1","Completed","0","0","1"
"fa832c20-d294-4184-a541-45a22c4fb6af","xnrno-McKinney-view","xnrno-McKinney-view","Holding Company","Default","1","Default","Greenwich Standard Time","462 Mohr Roads","Apt. 186","New Shaneport","Illinois","68034-0435","Cambodia","708-001-5050","1","Marcellus.Gerhold@gmail.com","-32.5667","147.9416","RGB(162,142,247)","11:35:05","0","0","0","11:35:05","11:35:05","1","23","31","11:35:05","2","1","0","null","34","3","0","Assigned","1","0","1"
"da6f8e62-afb6-4443-bd32-3ec698b315d2","488wi-Rockford-haven","488wi-Rockford-haven","Area","Default","1","Default","Cape Verde Standard Time","126 Doug Radial","Apt. 104","Laredo","Idaho","89348-4700","Libyan Arab Jamahiriya","593-260-4914","0","Alice.Koss@gmail.com","15.686","160.1497","RGB(202,195,120)","11:35:05","0","0","0","11:35:05","11:35:05","0","78","17","11:35:05","2","1","2","null","32","2","0","No Show","1","0","0"
"c34fd16a-9ac6-47b9-95cf-a2645e666905","qycjt-West New York-ville","qycjt-West New York-ville","Branch","Default","0","Default","Argentina Standard Time","969 Johnston Station","Suite 596","West Elmoton","Oklahoma","13854","Bouvet Island (Bouvetoya)","361-301-5531","3","Terry_Hyatt@hotmail.com","1.5126","-172.6502","RGB(50,234,63)","11:35:05","0","0","0","11:35:05","11:35:05","1","68","31","11:35:05","2","0","0","null","97","1","0","Cancelled","1","1","0"
"dc744a8c-ba67-42a8-bd0f-46c6afac8167","kj466-Bowling Green-view","kj466-Bowling Green-view","Department","Default","1","Default","Azerbaijan Standard Time","9331 Frederik Lodge","Suite 332","East Glendaport","Louisiana","30180-9977","Bosnia and Herzegovina","736-792-4924","4","Wilford_Ferry@gmail.com","-10.8072","-2.7992","RGB(25,29,174)","11:35:05","1","1","1","11:35:05","11:35:05","1","29","50","11:35:05","1","1","1","null","66","1","1","Completed","0","0","0"
"5c81ee86-e7f1-4ad6-a389-d5edcda02927","mzufw-Buckeye-view","mzufw-Buckeye-view","Organization","Default","1","Default","Fiji Standard Time","5335 Burley Throughway","Apt. 189","Lake Lamontstad","New Mexico","50024-0747","Andorra","965-607-5681","4","Adam.Gibson@gmail.com","47.9788","-13.9693","RGB(210,31,191)","11:35:05","1","1","1","11:35:05","11:35:05","1","7","36","11:35:05","2","2","2","null","42","2","1","Completed","0","0","0"
"355228b5-fa86-4e0b-9caa-19e03a86d7f7","lwb1d-Elizabeth-town","lwb1d-Elizabeth-town","Holding Company","Default","1","Default","Tokyo Standard Time","71095 Mary Grove","Suite 019","West Prudencemouth","Michigan","95337","New Zealand","874-457-5379","2","Donnie_Hickle12@yahoo.com","52.8985","-58.1833","RGB(85,221,169)","11:35:05","0","0","1","11:35:05","11:35:05","0","24","3","11:35:05","2","2","0","null","3","2","1","Cancelled","1","1","1"
"a6c804f2-3617-45eb-8642-83ebbd7e4a54","0ttku-Cedar Rapids-furt","0ttku-Cedar Rapids-furt","Branch","Default","1","Default","Myanmar Standard Time","209 Marvin Locks","Apt. 867","Lake Ilene","Iowa","15037","Croatia","301-699-6605","4","Daron_Daugherty97@gmail.com","69.7637","18.6041","RGB(40,190,189)","11:35:05","1","1","0","11:35:05","11:35:05","1","39","60","11:35:05","0","1","1","null","97","3","0","Assigned","1","0","0"
"58724e11-d6ae-4501-aa59-71e00313cc80","0chgl-Roswell-haven","0chgl-Roswell-haven","Branch","Default","0","Default","China Standard Time","275 Noelia Flat","Suite 472","Lilianeville","Delaware","07452-0275","Iceland","906-363-7796","0","Abby.Wuckert@yahoo.com","32.0353","-11.5224","RGB(80,29,200)","11:35:05","0","1","1","11:35:05","11:35:05","1","64","62","11:35:05","1","0","1","null","89","2","1","Assigned","0","0","0"
"44df0942-5ce0-42ee-b5c4-9ffa218374e4","1rj7a-Beaumont-land","1rj7a-Beaumont-land","Organization","Default","0","Default","Kamchatka Standard Time","21118 Schuppe Haven","Suite 426","Bloomington","New Mexico","49253-8976","Central African Republic","029-855-5198","1","Zoila98@hotmail.com","-68.2938","9.2689","RGB(4,143,47)","11:35:05","0","0","1","11:35:05","11:35:05","1","37","35","11:35:05","2","1","2","null","92","1","0","Cancelled","0","1","0"
"5f30cbff-fa6f-4fe1-a890-099642a15fc4","e1g8w-St. George-ville","e1g8w-St. George-ville","Organization","Default","0","Default","Central Standard Time","1144 Caden Loaf","Apt. 115","Camarillo","Minnesota","53538","Tonga","911-813-2531","1","Lavinia.Crooks@gmail.com","67.0975","-6.2843","RGB(75,51,91)","11:35:05","1","0","1","11:35:05","11:35:05","0","93","38","11:35:05","1","1","2","null","68","3","1","No Show","1","0","1"
"0df61183-43f0-4306-85f3-b6184c94fb6f","pzm7q-Menifee-mouth","pzm7q-Menifee-mouth","Region","Default","1","Default","Korea Standard Time","628 Verona Plains","Suite 572","Karleyview","Illinois","91213-9266","British Indian Ocean Territory (Chagos Archipelago","584-149-1603","4","Liana.Toy18@yahoo.com","-16.4415","21.3507","RGB(220,134,166)","11:35:05","0","1","0","11:35:05","11:35:05","0","72","64","11:35:05","2","2","2","null","7","2","1","No Show","0","1","1"
"6b38442a-d618-45fe-a3bd-a354d7916b46","3nu4w-Bowie-mouth","3nu4w-Bowie-mouth","Organization","Default","1","Default","Yakutsk Standard Time","5199 Margarita Land","Suite 417","New Jennyfer","Indiana","47893-4008","Austria","978-782-1584","1","Carmela.Gusikowski@gmail.com","-46.4094","-165.7242","RGB(201,0,166)","11:35:05","0","1","1","11:35:05","11:35:05","1","82","2","11:35:05","0","1","2","null","32","2","0","No Show","0","0","1"
"1cd81927-2e4c-4d7a-b9d3-af2533cc4f03","fa7vu-Port St. Lucie-mouth","fa7vu-Port St. Lucie-mouth","Holding Company","Default","1","Default","Central Standard Time","117 Mertz Alley","Apt. 816","South Christiana","Tennessee","97091","Djibouti","735-606-3316","3","Quentin61@hotmail.com","43.4972","-116.4781","RGB(7,12,131)","11:35:05","1","1","0","11:35:05","11:35:05","1","22","68","11:35:05","0","0","0","null","86","2","0","Completed","1","1","0"
"049fe2be-e788-43e3-ad2d-b3f78921f357","b48eh-Mentor-side","b48eh-Mentor-side","Region","Default","1","Default","W. Europe Standard Time","01272 Vergie Port","Apt. 194","West Nathanaelberg","Nebraska","59645-6973","Qatar","476-591-9246","1","Jordy.Heaney@hotmail.com","77.3817","136.8853","RGB(183,105,51)","11:35:05","0","1","0","11:35:05","11:35:05","0","75","23","11:35:05","0","2","2","null","2","2","0","Cancelled","0","0","0"
"a0651b94-76c9-4aef-9520-b5761959094d","q1gr7-Round Rock-borough","q1gr7-Round Rock-borough","Holding Company","Default","1","Default","Afghanistan Standard Time","84567 Gottlieb Field","Apt. 642","Emardland","South Dakota","59937","Dominican Republic","484-758-7511","1","Aryanna.Okuneva45@hotmail.com","-65.7088","160.7131","RGB(107,2,127)","11:35:05","0","1","0","11:35:05","11:35:05","1","12","99","11:35:05","1","2","1","null","48","2","1","Cancelled","0","0","1"
"f2e4029f-2b7d-4b43-a977-5786ac2b6667","pxs7x-Southaven-haven","pxs7x-Southaven-haven","Holding Company","Default","1","Default","Cape Verde Standard Time","93174 Jaydon Hollow","Suite 853","West Rey","Oregon","36063","South Africa","379-444-1558","0","Ciara.Dooley@gmail.com","-56.1753","-14.1248","RGB(176,167,0)","11:35:05","1","1","0","11:35:05","11:35:05","0","80","30","11:35:05","1","1","2","null","96","3","0","Cancelled","1","1","0"
"dc984b40-eb93-4b36-8eec-ae1229119e9f","ad094-Louisville/Jefferson County-haven","ad094-Louisville/Jefferson County-haven","Area","Default","1","Default","N. Central Asia Standard Time","04593 Dibbert Brooks","Apt. 203","New Vida","Utah","73589-8371","Finland","597-448-9885","4","Marjorie.Cartwright@yahoo.com","84.2428","-136.2148","RGB(221,187,64)","11:35:05","1","0","0","11:35:05","11:35:05","1","55","70","11:35:05","1","1","1","null","1","2","1","Assigned","1","1","1"
"e8a8fddc-e0e0-427f-971e-813fc9a07d18","u48n0-Euless-chester","u48n0-Euless-chester","Area","Default","0","Default","Iran Standard Time","04418 Misty Summit","Suite 000","Hermantown","Rhode Island","70291-3536","Israel","532-613-3209","1","May.Huel@hotmail.com","67.7012","-27.1085","RGB(107,198,171)","11:35:05","0","1","1","11:35:05","11:35:05","0","35","55","11:35:05","2","0","0","null","24","1","1","Assigned","0","1","0"
"3be402d5-364c-42a7-9d0e-5b851f61904a","guht3-Springfield-ville","guht3-Springfield-ville","Region","Default","0","Default","FLE Standard Time","30015 Stella Garden","Suite 748","East Abnerside","Delaware","92930-3822","New Zealand","524-173-6103","4","Katelynn_Wunsch92@hotmail.com","15.9159","-144.629","RGB(27,91,195)","11:35:05","0","0","0","11:35:05","11:35:05","0","31","32","11:35:05","2","0","2","null","9","2","0","Added","0","0","0"
"72d6fc79-694d-4ebe-b0c7-0b12e9971589","q6pc3-Jackson-furt","q6pc3-Jackson-furt","Holding Company","Default","1","Default","Pakistan Standard Time","963 Stiedemann Forest","Apt. 461","Port Vaughn","Oklahoma","11179","Jordan","767-054-7028","2","Hershel69@hotmail.com","-8.377","15.9516","RGB(213,188,229)","11:35:05","0","1","0","11:35:05","11:35:05","0","76","1","11:35:05","0","0","0","null","98","2","1","Assigned","0","1","1"
"d383358e-d32c-44d7-b227-0691febffa0b","v6p6d-Yucaipa-port","v6p6d-Yucaipa-port","Organization","Default","1","Default","Kamchatka Standard Time","9527 Mitchell Forks","Suite 933","Nashville-Davidson","Idaho","51217","Nigeria","119-297-4069","2","Reagan_Sanford54@gmail.com","60.3309","120.3903","RGB(103,184,171)","11:35:05","1","1","1","11:35:05","11:35:05","0","82","90","11:35:05","2","0","2","null","9","2","0","Added","1","0","1"
"e7856fce-27da-4ac8-bd19-5bbe9e37fd79","6k3wu-Brookhaven-shire","6k3wu-Brookhaven-shire","Branch","Default","0","Default","Azerbaijan Standard Time","3683 Hickle Vista","Suite 830","Lake Brantshire","Maryland","77168","Liechtenstein","284-412-9577","4","Sidney_Rutherford61@gmail.com","-36.6324","-43.8313","RGB(48,145,210)","11:35:05","0","0","1","11:35:05","11:35:05","0","84","67","11:35:05","2","1","1","null","7","1","0","Added","1","0","1"
"b1452245-1215-4b83-ba0a-f2f0ffc4f930","weg9a-El Monte-mouth","weg9a-El Monte-mouth","Organization","Default","1","Default","Kamchatka Standard Time","836 Lew Drive","Apt. 972","Nikkofurt","Tennessee","17530-0862","Sao Tome and Principe","802-456-7718","1","Ismael20@yahoo.com","-57.6066","115.1758","RGB(164,148,43)","11:35:05","1","0","1","11:35:05","11:35:05","1","61","32","11:35:05","2","2","0","null","34","1","0","Cancelled","1","1","0"
"a65ee140-0ce4-47f0-977d-1c95f5eb8aa9","uqsp3-Altamonte Springs-land","uqsp3-Altamonte Springs-land","Organization","Default","0","Default","Bahia Standard Time","324 Sandra Way","Apt. 783","Erie","Indiana","31480","Cameroon","874-067-0299","4","Sadye3@yahoo.com","9.3285","-92.2834","RGB(124,31,29)","11:35:05","0","1","1","11:35:05","11:35:05","1","54","82","11:35:05","2","0","0","null","70","2","1","Assigned","0","1","0"
"2a98985f-458a-4bc6-9790-0583073a1535","v8fjz-Aurora-furt","v8fjz-Aurora-furt","Branch","Default","0","Default","Paraguay Standard Time","105 Ida Port","Suite 723","Ortizmouth","Nevada","91062","Zambia","835-847-8914","2","Walton.Kub@hotmail.com","0.6021","-160.9599","RGB(123,146,220)","11:35:05","1","1","0","11:35:05","11:35:05","1","57","50","11:35:05","1","0","0","null","77","1","1","Assigned","1","1","0"
"087745ed-7f71-4e8f-b55f-03bb947c6e8e","etik3-San Tan Valley-furt","etik3-San Tan Valley-furt","Organization","Default","1","Default","Azores Standard Time","614 Purdy Parkways","Apt. 385","O'Connerborough","New Hampshire","74393","Wallis and Futuna","804-208-2011","0","Della_Mraz88@gmail.com","-46.3722","-135.3648","RGB(155,59,186)","11:35:05","1","1","0","11:35:05","11:35:05","0","12","73","11:35:05","1","1","2","null","96","3","0","Completed","1","0","1"
"bb5b8b18-ba38-49df-970b-0188eff1eb77","xn1m6-Nampa-chester","xn1m6-Nampa-chester","Region","Default","0","Default","Samoa Standard Time","60740 Pouros Harbor","Suite 341","Coeur d'Alene","New Mexico","95524","Dominica","265-385-8851","2","Micah_Littel26@gmail.com","-22.8086","-114.3906","RGB(26,172,134)","11:35:05","1","1","0","11:35:05","11:35:05","1","21","82","11:35:05","2","0","1","null","5","2","0","Cancelled","1","0","1"
"ac33db4d-2d03-4ce6-9d48-e8362262ae70","ruvm6-Levittown-furt","ruvm6-Levittown-furt","Department","Default","1","Default","SA Pacific Standard Time","668 Mitchell Rest","Apt. 451","Lake Elwyn","Wisconsin","19321","Angola","889-249-5752","4","Dallin_Franecki76@hotmail.com","12.0325","38.5615","RGB(83,100,148)","11:35:05","0","1","1","11:35:05","11:35:05","1","97","46","11:35:05","2","1","1","null","52","2","1","Completed","1","0","0"
